場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
常滑,08,20260730,9R,1,5092,A2,篠原　　晟弥,1,0,0.13,6.12,46.36,57.27,3.71,14.29,28.57,10,41.00,55.50,55,42.11,63.16,,,,,,,福岡,福岡,25,14:38,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,9R,2,5253,B2,藤井　　太雅,1,0,0.27,2.55,0.00,10.34,3.14,14.29,28.57,33,27.38,40.48,22,47.83,65.22,,,,,,,東京,東京,23,14:38,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,9R,3,5127,B1,沼田　　大都,0,0,0.22,4.63,21.35,46.07,4.79,22.81,45.61,51,36.27,52.33,62,35.71,53.57,,,,,,,愛知,広島,29,14:38,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,9R,4,5394,B1,福西　広太郎,0,0,0.18,2.94,5.94,20.79,2.00,0.00,0.00,48,22.98,35.40,61,21.43,46.43,,,,,,,埼玉,静岡,24,14:38,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,9R,5,5289,A2,佃　　　來紀,0,0,0.16,5.93,42.06,61.68,3.85,7.69,46.15,50,34.05,48.65,25,26.09,26.09,,,,,,,大阪,奈良,25,14:38,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,9R,6,5286,B1,坂井　　滉哉,0,0,0.16,4.71,25.47,43.40,4.76,28.00,36.00,18,28.82,44.12,43,37.50,50.00,,,,,,,福岡,福岡,27,14:38,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,10R,1,5212,A2,西川　　拓利,0,0,0.13,6.28,45.69,67.24,5.10,30.00,57.50,47,33.33,51.56,59,22.22,33.33,,,,,,,福岡,福岡,27,15:05,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,10R,2,5175,B1,島崎　丈一朗,0,0,0.18,5.10,25.97,54.55,3.58,12.90,25.81,17,31.22,47.09,66,36.36,45.45,,,,,,,東京,東京,22,15:05,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,10R,3,5197,B2,中野　　仁照,1,0,0.14,5.94,43.08,63.08,5.54,33.33,50.00,53,39.79,51.31,74,50.00,72.22,,,,,,,愛知,愛知,24,15:05,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,10R,4,5228,A2,若林　　樹蘭,0,0,0.17,5.40,31.71,51.22,6.37,47.37,63.16,13,30.98,46.74,21,36.00,44.00,,,,,,,東京,山梨,23,15:05,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,10R,5,5308,B1,藤森　　拓海,0,0,0.17,4.60,24.74,40.21,2.14,0.00,14.29,37,32.99,48.97,29,23.53,41.18,,,,,,,福岡,福岡,22,15:05,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,10R,6,5300,B1,横田　　海人,0,0,0.18,2.01,4.21,8.42,1.56,2.56,5.13,23,29.17,45.83,37,36.36,63.64,,,,,,,愛知,愛知,23,15:05,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特賞,初日
常滑,08,20260730,11R,1,5150,A1,坂本　　雄紀,1,0,0.14,6.42,51.33,66.37,5.29,33.33,42.86,16,37.06,54.31,56,16.67,38.89,,,,,,,群馬,群馬,31,15:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特選,初日
常滑,08,20260730,11R,2,5201,B2,村上　宗太郎,0,0,0.21,5.24,33.33,50.79,5.73,45.45,54.55,24,33.67,47.45,18,47.37,68.42,,,,,,,東京,北海道,23,15:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特選,初日
常滑,08,20260730,11R,3,5376,B1,吉田　　一心,0,0,0.17,5.10,32.35,49.02,2.31,7.69,15.38,43,34.08,45.25,72,42.86,57.14,,,,,,,大阪,大阪,22,15:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特選,初日
常滑,08,20260730,11R,4,5134,A2,大原　　祥昌,0,0,0.15,5.59,42.42,56.57,6.29,42.86,57.14,25,28.06,47.45,13,15.38,38.46,,,,,,,広島,広島,26,15:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特選,初日
常滑,08,20260730,11R,5,5137,A2,川原　　　涼,0,0,0.17,5.20,36.04,52.25,6.05,40.91,54.55,21,34.55,53.93,34,39.13,43.48,,,,,,,愛知,愛知,26,15:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特選,初日
常滑,08,20260730,11R,6,5226,B1,藤田　　俊祐,0,0,0.16,5.11,31.11,51.11,7.40,60.00,80.00,38,31.19,47.03,38,32.00,44.00,,,,,,,東京,東京,24,15:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選特選,初日
常滑,08,20260730,12R,1,4983,A1,前田　　篤哉,1,0,0.15,6.95,55.56,72.22,6.70,54.90,69.61,58,32.83,47.47,45,13.64,27.27,,,,,,,愛知,愛知,29,16:16,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選ドリーム戦,初日
常滑,08,20260730,12R,2,5034,A1,若林　　義人,0,0,0.12,6.59,50.34,65.52,5.88,29.41,41.18,41,31.98,48.22,67,25.00,50.00,,,,,,,静岡,静岡,28,16:16,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選ドリーム戦,初日
常滑,08,20260730,12R,3,5066,A1,鈴木　　孝明,0,0,0.17,6.73,53.23,70.97,5.44,37.50,62.50,26,34.00,51.00,71,27.78,50.00,,,,,,,埼玉,埼玉,27,16:16,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選ドリーム戦,初日
常滑,08,20260730,12R,4,5132,A1,中野　　希一,1,0,0.13,6.74,55.56,69.63,5.72,27.78,66.67,28,27.75,48.69,36,32.00,40.00,,,,,,,埼玉,埼玉,27,16:16,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選ドリーム戦,初日
常滑,08,20260730,12R,5,5234,A1,塚越　　海斗,0,0,0.15,6.66,52.94,69.85,5.62,42.86,61.90,1,34.05,51.89,23,35.00,60.00,,,,,,,群馬,群馬,27,16:16,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選ドリーム戦,初日
常滑,08,20260730,12R,6,5280,A1,廣瀬　　　凜,0,0,0.16,7.07,53.73,76.87,5.12,29.41,52.94,5,35.15,55.45,30,50.00,60.00,,,,,,,滋賀,京都,23,16:16,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選ドリーム戦,初日
三国,10,20260730,1R,1,4505,A1,島田　　賢人,0,0,0.16,6.51,45.35,67.44,5.00,35.00,55.00,69,26.44,42.53,13,29.63,45.68,10R/6/.15/2,2R/2/.19/4 11R/3/.28/2,7R/5/.14/4 11R/4/.17/6,,,,埼玉,埼玉,38,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,４日目
三国,10,20260730,1R,2,4843,B1,深尾　　巴恵,1,0,0.16,4.24,20.37,35.19,3.79,21.05,42.11,56,29.79,45.74,65,30.23,51.16,2R/4/.09/6 8R/6/.08/6,6R/1/.23/6,9R/3/.09/4,,,,静岡,群馬,33,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,４日目
三国,10,20260730,1R,3,3722,B1,西村　　秀樹,0,0,0.19,3.08,5.81,17.44,0.00,0.00,0.00,24,38.30,54.26,21,41.25,52.50,3R/5/.25/5,3R/2/.16/6 8R/1/.07/1,5R/4/.13/1,,,,福岡,福岡,56,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,４日目
三国,10,20260730,1R,4,4143,B1,浦田　　晃嗣,0,0,0.16,4.19,20.45,38.64,4.07,26.67,33.33,34,28.41,44.32,29,25.61,43.90,4R/2/.11/6,2R/3/.16/2 8R/5/.15/6,6R/1/.14/1,,,,佐賀,佐賀,45,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,４日目
三国,10,20260730,1R,5,5144,B1,中尾　　彩香,0,0,0.17,5.09,31.13,52.83,5.39,41.94,51.61,45,40.91,59.09,66,34.52,54.76,2R/3/.11/1 10R/1/.16/5,3R/4/.07/3,1R/2/.12/4 6R/5/.34/4,,,,福岡,沖縄,25,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,４日目
三国,10,20260730,1R,6,3350,B1,藤本　　佳史,0,0,0.17,4.93,30.48,46.67,5.30,33.33,51.85,15,31.18,46.24,25,32.95,50.00,6R/1/.10/3,4R/5/.23/2 11R/4/.22/4,4R/2/.15/2 8R/3/.19/6,,,,山口,山口,58,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,４日目
三国,10,20260730,2R,1,4486,A2,野村　　　誠,0,0,0.18,5.88,40.87,58.26,6.52,48.28,65.52,54,44.19,60.47,68,31.11,51.11,6R/5/.03/5 10R/3/.12/1,9R/2/.21/1,6R/4/.24/3 11R/6/.16/4,,,,群馬,群馬,40,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,４日目
三国,10,20260730,2R,2,4926,A1,吉川　　貴仁,0,0,0.16,7.29,58.33,78.13,6.94,59.57,74.47,29,25.27,40.66,71,34.44,57.78,6R/2/.08/1 12R/6/.19/6,5R/5/.09/2,1R/1/.12/1 11R/3/.19/5,,,,三重,三重,33,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,４日目
三国,10,20260730,2R,3,4380,B1,鈴木　　峻佑,0,0,0.17,4.96,30.21,41.67,4.36,22.22,37.78,46,43.68,66.67,11,29.89,56.32,5R/4/.19/5 10R/2/.11/3,5R/6/.11/5,8R/5/.21/4,,,,静岡,静岡,41,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,４日目
三国,10,20260730,2R,4,4766,B1,石井　　孝之,0,0,0.14,4.00,16.90,35.21,4.00,15.79,34.21,65,36.67,53.33,58,37.35,53.01,1R/6/.09/6,1R/3/.07/4 6R/6/.08/3,3R/2/.03/1,,,,群馬,群馬,35,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,４日目
三国,10,20260730,2R,5,3303,B1,渡辺　　　豊,0,0,0.20,4.56,23.53,41.18,5.32,40.00,52.00,26,20.24,38.10,62,35.16,48.35,8R/1/.13/4,6R/3/.19/5 12R/6/.26/4,4R/5/.24/4,,,,東京,神奈川,58,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,４日目
三国,10,20260730,2R,6,5461,B2,板頭　　里緒,0,0,,1.16,0.00,0.00,0.00,0.00,0.00,53,34.88,51.16,55,36.05,58.14,3R/6/.38/6,1R/6/.07/6 9R/6/.31/6,4R/6/.17/6,,,,三重,三重,19,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,４日目
三国,10,20260730,3R,1,4415,A1,下出　　卓矢,0,0,0.14,6.03,48.08,55.77,6.72,52.98,66.23,28,30.59,57.65,61,40.23,49.43,1R/1/.09/1 12R/4/.08/3,8R/6/.09/4 12R/3/.27/5,9R/2/.07/1,,,,福井,石川,39,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,４日目
三国,10,20260730,3R,2,4725,B1,佐竹　　太一,0,0,0.18,5.03,27.27,45.45,0.00,0.00,0.00,13,39.33,53.93,52,37.50,53.75,7R/5/.14/5,2R/4/.17/3 9R/1/.19/3,1R/3/.13/5,,,,兵庫,兵庫,39,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,４日目
三国,10,20260730,3R,3,4159,A2,向後　　龍一,0,0,0.17,6.40,49.61,62.79,6.29,42.86,66.67,58,35.16,51.65,42,31.82,53.41,3R/1/.06/1 9R/4/.21/4,9R/3/.22/4,6R/2/.16/5 12R/6/.22/4,,,,埼玉,茨城,45,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,４日目
三国,10,20260730,3R,4,4461,B1,安田　　吉宏,0,0,0.17,4.54,19.59,43.30,3.20,13.33,20.00,59,25.84,44.94,16,39.33,52.81,5R/2/.19/3 9R/5/.22/2,7R/6/.16/6,2R/3/.11/3 11R/1/.09/1,,,,三重,岐阜,40,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,４日目
三国,10,20260730,3R,5,5373,B2,諏訪　　玲奈,0,0,0.20,2.93,3.95,18.42,1.67,0.00,0.00,14,34.57,41.98,22,27.59,47.13,2R/6/.24/3 7R/2/.24/4,4R/4/.28/6,9R/1/.16/3,,,,岡山,岡山,23,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,４日目
三国,10,20260730,3R,6,3577,B1,向所　　浩二,0,0,0.17,4.39,19.32,36.36,5.35,32.69,57.69,67,24.14,36.78,33,33.33,51.61,3R/2/.09/2 8R/4/.14/1,4R/3/.14/4,3R/5/.08/5 10R/1/.06/3,,,,兵庫,兵庫,53,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,４日目
三国,10,20260730,4R,1,4608,A2,荒井　　翔伍,0,0,0.17,5.78,38.81,58.21,5.60,33.33,46.67,60,36.67,51.11,47,32.97,50.55,7R/4/.08/6,6R/2/.13/4 10R/5/.28/3,7R/3/.12/3,,,,東京,千葉,36,09:50,夏盛り！！三国観光産業社長杯,みくにあさ推し,４日目
三国,10,20260730,4R,2,4752,B1,西尾　　亮輔,0,0,0.18,4.26,21.74,36.96,4.90,30.00,60.00,38,27.17,40.22,51,35.16,58.24,4R/5/.15/4 9R/1/.09/5,8R/3/.13/5,2R/4/.22/5,,,,愛知,愛知,38,09:50,夏盛り！！三国観光産業社長杯,みくにあさ推し,４日目
三国,10,20260730,4R,3,5154,B1,村松　　栄太,0,0,0.18,4.75,26.80,44.33,5.35,29.41,58.82,66,35.16,51.65,54,28.41,42.05,1R/5/.09/2 7R/1/.11/2,5R/2/.16/1,3R/6/.06/4 12R/4/.17/2,,,,広島,広島,30,09:50,夏盛り！！三国観光産業社長杯,みくにあさ推し,４日目
三国,10,20260730,4R,4,4895,A2,門間　　雄大,0,0,0.15,5.25,26.19,50.00,3.88,16.67,33.33,25,36.36,47.73,41,18.64,27.12,3R/3/.10/4 10R/4/.06/4,7R/2/.14/4 11R/5/.19/6,2R/1/.13/2 9R/5/.07/6,,,,東京,北海道,35,09:50,夏盛り！！三国観光産業社長杯,みくにあさ推し,４日目
三国,10,20260730,4R,5,3581,B1,加木　　　郁,0,0,0.20,5.29,30.17,51.72,4.86,0.00,57.14,22,24.69,33.33,48,36.36,57.95,1R/3/.12/3 11R/6/.29/5,10R/1/.21/1,1R/5/.21/3 10R/2/.13/1,,,,山口,山口,53,09:50,夏盛り！！三国観光産業社長杯,みくにあさ推し,４日目
三国,10,20260730,4R,6,4804,A1,高田　ひかる,0,0,0.19,6.47,47.83,60.00,5.75,40.00,60.00,61,33.72,43.02,43,28.57,45.05,2R/1/.22/2 11R/4/.15/4,8R/2/.09/2,4R/4/.17/5 10R/3/.13/6,,,,三重,三重,31,09:50,夏盛り！！三国観光産業社長杯,みくにあさ推し,４日目
三国,10,20260730,5R,1,4695,A2,尾崎　　雄二,0,0,0.15,5.52,41.49,52.13,6.00,40.00,53.33,35,43.02,59.30,20,25.27,43.96,4R/6/.09/5 8R/2/.13/5,5R/3/.10/6 11R/6/.13/5,8R/4/.17/1,,,,長崎,長崎,40,10:16,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,5R,2,4664,B1,東口　　　晃,0,0,0.20,3.98,17.31,29.81,4.01,21.57,33.33,19,35.56,56.67,69,24.73,45.16,5R/3/.23/6,1R/4/.09/2 7R/1/.18/5,1R/4/.15/6,,,,福井,石川,42,10:16,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,5R,3,4744,B1,伊藤　　玲奈,0,0,0.23,4.52,22.78,37.97,4.40,20.00,42.22,68,10.98,25.61,49,24.71,44.71,2R/5/.23/5,5R/4/.07/3 10R/2/.22/6,2R/5/.18/4,,,,福岡,福岡,33,10:16,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,5R,4,4661,A2,中島　　昂章,0,0,0.18,5.36,34.56,57.35,5.47,29.41,52.94,40,30.95,53.57,44,46.75,61.04,7R/3/.08/1 11R/5/.22/2,6R/4/.15/1,4R/1/.17/1 11R/2/.20/3,,,,佐賀,佐賀,34,10:16,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,5R,5,4104,B1,木下　　陽介,0,0,0.15,3.78,20.73,31.71,4.54,34.62,38.46,21,28.57,43.96,60,28.57,42.86,9R/3/.13/3,3R/5/.09/5 12R/2/.14/3,3R/4/.06/2 7R/1/.05/1,,,,東京,東京,46,10:16,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,5R,6,4308,A1,河村　　　了,0,0,0.17,6.77,48.84,71.32,6.65,55.00,67.50,48,30.11,43.01,53,26.09,38.04,8R/5/.13/3 12R/2/.13/2,3R/1/.16/1 9R/4/.25/2,4R/3/.17/3 12R/1/.17/1,,,,愛知,愛知,42,10:16,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,6R,1,4380,B1,鈴木　　峻佑,0,0,0.17,4.96,30.21,41.67,4.36,22.22,37.78,46,43.68,66.67,11,29.89,56.32,5R/4/.19/5 10R/2/.11/3,5R/6/.11/5,8R/5/.21/4,,,,静岡,静岡,41,10:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,6R,2,4144,A2,石塚　　久也,0,0,0.18,6.54,47.06,69.75,6.61,54.55,72.73,16,15.85,31.71,26,38.75,55.00,5R/6/.26/2,4R/1/.30/5 12R/4/.18/2,6R/3/.17/2 10R/5/.15/5,,,,埼玉,埼玉,44,10:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,6R,3,5048,B1,眞鳥　　康太,0,0,0.21,4.18,20.55,36.99,6.11,55.56,66.67,49,37.50,51.14,63,35.96,44.94,3R/4/.23/3,3R/6/.10/2 11R/1/.19/3,1R/6/.15/2 7R/2/.15/2,,,,長崎,長崎,32,10:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,6R,4,4974,A2,安井　　瑞紀,1,0,0.18,5.60,39.58,55.21,5.71,42.86,57.14,23,43.33,58.89,35,36.17,56.38,2R/2/.15/4 9R/6/.22/6,3R/3/.19/4 7R/4/.13/1,12R/5/.14/5,,,,岡山,岡山,33,10:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,6R,5,4506,A1,稗田　　聖也,0,0,0.14,6.25,49.44,64.04,4.17,22.22,33.33,62,37.08,62.92,17,21.59,40.91,9R/2/.12/1,1R/1/.16/3 10R/4/.11/2,8R/6/.16/3 12R/3/.14/3,,,,福岡,福岡,38,10:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,6R,6,4143,B1,浦田　　晃嗣,0,0,0.16,4.19,20.45,38.64,4.07,26.67,33.33,34,28.41,44.32,29,25.61,43.90,4R/2/.11/6,2R/3/.16/2 8R/5/.15/6,6R/1/.14/1,,,,佐賀,佐賀,45,10:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,7R,1,4942,B1,柴田　　朋哉,0,0,0.16,5.50,36.63,54.46,5.21,35.71,57.14,50,32.61,52.17,70,31.46,46.07,1R/2/.13/5,2R/6/.07/5 7R/3/.13/3,6R/6/.19/6,,,,福岡,福岡,36,11:14,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,7R,2,4210,A2,松村　　康太,0,0,0.17,5.55,31.15,57.38,6.06,39.18,62.57,47,19.32,35.23,57,37.50,51.14,4R/1/.09/2 10R/5/.15/6,4R/6/.17/3 10R/3/.19/4,7R/4/.15/6,,,,福井,福井,43,11:14,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,7R,3,3943,B2,三松　　直美,0,0,0.19,2.24,2.70,16.22,0.00,0.00,0.00,41,23.26,45.35,37,37.97,51.90,6R/6/.09/6,1R/5/.07/5,2R/6/.19/6 8R/2/.15/5,,,,岡山,岡山,47,11:14,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,7R,4,4350,A1,篠崎　　元志,0,0,0.13,7.77,62.96,75.93,6.26,31.58,52.63,44,37.63,55.91,15,32.97,48.35,4R/3/.13/3 12R/1/.12/1,6R/5/.14/2 11R/2/.16/1,5R/5/.09/2,,,,福岡,福岡,40,11:14,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,7R,5,4843,B1,深尾　　巴恵,1,0,0.16,4.24,20.37,35.19,3.79,21.05,42.11,56,29.79,45.74,65,30.23,51.16,2R/4/.09/6 8R/6/.08/6,6R/1/.23/6,9R/3/.09/4,,,,静岡,群馬,33,11:14,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,7R,6,3158,A2,島川　　光男,0,0,0.15,6.22,43.56,62.38,6.31,48.08,69.23,36,30.00,54.44,34,33.72,48.84,8R/3/.11/2,2R/1/.16/1 12R/5/.22/6,5R/2/.19/3 9R/4/.08/2,,,,広島,広島,61,11:14,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,8R,1,5316,B1,村松　　将平,1,0,0.15,5.35,31.87,58.24,2.96,12.50,16.67,18,30.34,41.57,14,33.68,51.58,4R/4/.15/1 11R/3/.12/6,1R/2/.15/1,11R/5/.17/2,,,,静岡,静岡,25,11:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,8R,2,4769,A1,馬場　　　剛,0,0,0.12,6.88,50.00,70.49,6.68,44.00,76.00,32,20.00,43.53,38,33.72,44.19,5R/1/.15/1 12R/5/.11/4,10R/6/.22/5,2R/2/.16/1 10R/4/.08/2,,,,東京,東京,34,11:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,8R,3,5373,B2,諏訪　　玲奈,0,0,0.20,2.93,3.95,18.42,1.67,0.00,0.00,14,34.57,41.98,22,27.59,47.13,2R/6/.24/3 7R/2/.24/4,4R/4/.28/6,9R/1/.16/3,,,,岡山,岡山,23,11:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,8R,4,4077,A2,品田　　直樹,0,0,0.17,5.68,32.43,58.56,3.69,6.25,25.00,70,32.53,46.99,30,36.90,47.62,6R/4/.04/4 11R/2/.13/1,5R/1/.17/4 9R/5/.24/5,5R/3/.19/4 10R/6/.19/4,,,,東京,神奈川,47,11:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,8R,5,5154,B1,村松　　栄太,0,0,0.18,4.75,26.80,44.33,5.35,29.41,58.82,66,35.16,51.65,54,28.41,42.05,1R/5/.09/2 7R/1/.11/2,5R/2/.16/1,3R/6/.06/4 12R/4/.17/2,,,,広島,広島,30,11:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,8R,6,3576,A1,白水　　勝也,1,0,0.17,6.71,49.11,75.89,7.11,57.14,74.29,64,35.63,50.57,23,44.44,65.56,7R/6/.22/3 12R/3/.07/5,7R/5/.16/2 12R/1/.14/1,8R/1/.18/2,,,,福岡,福岡,53,11:44,夏盛り！！三国観光産業社長杯,予選,４日目
三国,10,20260730,9R,1,4744,B1,伊藤　　玲奈,0,0,0.23,4.52,22.78,37.97,4.40,20.00,42.22,68,10.98,25.61,49,24.71,44.71,2R/5/.23/5,5R/4/.07/3 10R/2/.22/6,2R/5/.18/4,,,,福岡,福岡,33,12:14,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,9R,2,4505,A1,島田　　賢人,0,0,0.16,6.51,45.35,67.44,5.00,35.00,55.00,69,26.44,42.53,13,29.63,45.68,10R/6/.15/2,2R/2/.19/4 11R/3/.28/2,7R/5/.14/4 11R/4/.17/6,,,,埼玉,埼玉,38,12:14,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,9R,3,4640,A2,山ノ内　雅人,0,0,0.14,6.01,40.44,63.97,5.70,44.44,59.26,11,19.23,32.05,24,39.77,63.64,5R/5/.19/4 11R/1/.09/3,4R/2/.15/1 8R/4/.15/3,3R/3/.08/3 9R/6/.08/5,,,,福岡,福岡,35,12:14,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,9R,4,4926,A1,吉川　　貴仁,0,0,0.16,7.29,58.33,78.13,6.94,59.57,74.47,29,25.27,40.66,71,34.44,57.78,6R/2/.08/1 12R/6/.19/6,5R/5/.09/2,1R/1/.12/1 11R/3/.19/5,,,,三重,三重,33,12:14,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,9R,5,4752,B1,西尾　　亮輔,0,0,0.18,4.26,21.74,36.96,4.90,30.00,60.00,38,27.17,40.22,51,35.16,58.24,4R/5/.15/4 9R/1/.09/5,8R/3/.13/5,2R/4/.22/5,,,,愛知,愛知,38,12:14,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,9R,6,4725,B1,佐竹　　太一,0,0,0.18,5.03,27.27,45.45,0.00,0.00,0.00,13,39.33,53.93,52,37.50,53.75,7R/5/.14/5,2R/4/.17/3 9R/1/.19/3,1R/3/.13/5,,,,兵庫,兵庫,39,12:14,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,10R,1,5124,B1,上瀧　　絢也,0,0,0.17,4.41,24.39,42.68,3.80,20.00,40.00,33,36.36,53.41,50,34.83,51.69,1R/4/.15/4 6R/3/.07/2,2R/5/.14/6,7R/6/.16/5 12R/2/.21/6,,,,佐賀,佐賀,30,12:47,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,10R,2,3303,B1,渡辺　　　豊,0,0,0.20,4.56,23.53,41.18,5.32,40.00,52.00,26,20.24,38.10,62,35.16,48.35,8R/1/.13/4,6R/3/.19/5 12R/6/.26/4,4R/5/.24/4,,,,東京,神奈川,58,12:47,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,10R,3,4144,A2,石塚　　久也,0,0,0.18,6.54,47.06,69.75,6.61,54.55,72.73,16,15.85,31.71,26,38.75,55.00,5R/6/.26/2,4R/1/.30/5 12R/4/.18/2,6R/3/.17/2 10R/5/.15/5,,,,埼玉,埼玉,44,12:47,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,10R,4,3581,B1,加木　　　郁,0,0,0.20,5.29,30.17,51.72,4.86,0.00,57.14,22,24.69,33.33,48,36.36,57.95,1R/3/.12/3 11R/6/.29/5,10R/1/.21/1,1R/5/.21/3 10R/2/.13/1,,,,山口,山口,53,12:47,夏盛り！！三国観光産業社長杯,予選特賞,４日目
三国,10,20260730,10R,5,4415,A1,下出　　卓矢,0,0,0.14,6.03,48.08,55.77,6.72,52.98,66.23,28,30.59,57.65,61,40.23,49.43,1R/1/.09/1 12R/4/.08/3,8R/6/.09/4 12R/3/.27/5,9R/2/.07/1,,,,福井,石川,39,12:47,夏盛り！！三国観光産業社長杯,予選特賞,４日目
