toban,stint,branch,firstDate,lastDate,nNear,nFar,winsNear,winsFar,top3Near,top3Far,eligible,winDiff,winDiffCourseAdj,top3Diff,top3DiffCourseAdj,meanFinishDiff,meanFinishDiffCourseAdj
5248,0,静岡,2022-05-28,2026-08-11,91,439,4,22,23,128,1,-0.006158,0.009139,-0.038825,-0.013601,0.096673,-0.002990
5249,0,徳島,2022-05-26,2026-08-10,50,532,6,32,13,140,1,0.059850,0.049326,-0.003158,-0.009028,-0.069925,-0.043322
5250,0,長崎,2022-05-26,2026-08-02,156,320,8,6,39,42,1,0.032532,0.031785,0.118750,0.098032,-0.323638,-0.248954
5251,0,福井,2022-05-13,2026-07-30,107,395,0,4,6,24,1,-0.010127,-0.014656,-0.004685,-0.017446,0.018053,0.068076
5252,0,愛知,2022-05-13,2026-08-11,108,609,5,75,31,243,1,-0.076856,-0.039732,-0.111978,-0.042893,0.589856,0.316320
5253,0,東京,2022-05-19,2026-08-11,106,208,2,11,11,38,1,-0.034017,-0.007566,-0.078919,-0.028216,0.494557,0.292842
5254,0,愛知,2022-05-19,2026-07-24,71,291,1,9,16,61,1,-0.016843,-0.021041,0.015730,0.010327,0.101157,0.125900
5255,0,滋賀,2022-05-21,2026-07-23,168,541,27,89,83,276,1,-0.003796,0.004738,-0.016119,-0.002203,0.048763,-0.004372
5256,0,三重,2022-05-01,2026-07-23,156,573,31,105,73,281,1,0.015472,0.036394,-0.022453,0.024865,0.018996,-0.165036
5257,0,香川,2022-05-16,2026-08-10,51,733,6,113,23,334,1,-0.036514,0.001017,-0.004681,0.036776,0.036541,-0.138620
5258,0,福岡,2022-05-26,2026-08-11,60,278,3,20,10,78,1,-0.021942,0.024494,-0.113909,-0.046394,0.670743,0.397761
5259,0,埼玉,2022-11-03,2026-08-10,239,251,3,9,26,41,1,-0.023304,-0.013433,-0.054560,-0.023095,0.227708,0.113074
5260,0,大阪,2022-11-18,2024-02-08,50,71,1,0,2,0,1,0.020000,0.033845,0.040000,0.053417,-0.104225,-0.162840
5261,0,長崎,2022-11-18,2026-08-11,163,384,7,30,25,95,1,-0.035180,-0.009352,-0.094022,-0.038847,0.342919,0.123497
5262,0,愛知,2022-11-19,2026-08-03,60,422,1,17,12,132,1,-0.023618,-0.016351,-0.112796,-0.108930,0.236967,0.220811
5263,0,福岡,2022-11-19,2026-08-11,85,279,4,17,19,82,1,-0.013873,0.023566,-0.070377,-0.006460,0.333038,0.074123
5264,0,兵庫,2022-11-24,2026-07-18,111,406,10,25,36,107,1,0.028514,0.032322,0.060778,0.059249,-0.264923,-0.259531
5265,0,香川,2022-11-22,2026-08-08,53,534,1,21,4,99,1,-0.020458,-0.024725,-0.109922,-0.123237,0.384001,0.435718
5266,0,愛知,2022-11-19,2026-08-11,87,419,3,23,16,87,1,-0.020410,-0.009213,-0.023729,-0.008756,0.105314,0.042318
5267,0,大阪,2022-11-03,2026-08-09,164,517,43,146,83,311,1,-0.020203,-0.000879,-0.095450,-0.061145,0.374145,0.237670
5268,0,福岡,2022-11-19,2026-08-11,105,244,2,3,12,28,1,0.006753,0.065027,-0.000468,0.110239,0.186144,-0.248511
5269,0,静岡,2022-11-17,2026-08-11,85,488,13,79,35,177,1,-0.008944,0.016080,0.049060,0.096884,0.023602,-0.166660
5270,0,佐賀,2022-11-25,2026-08-11,232,282,17,14,51,75,1,0.023630,0.042759,-0.046130,-0.017436,0.124236,0.005612
5271,0,福岡,2022-11-19,2026-08-04,65,350,2,17,10,89,1,-0.017802,0.045257,-0.100440,-0.010029,0.460000,0.089179
5272,0,愛知,2022-11-24,2026-07-24,27,377,1,24,5,86,1,-0.026623,0.012940,-0.042932,0.021067,0.156793,-0.101472
5273,0,兵庫,2022-11-12,2026-08-11,141,455,4,33,17,119,1,-0.044159,-0.020689,-0.140971,-0.107276,0.418393,0.283338
5274,0,福岡,2022-11-08,2026-07-01,82,331,8,32,19,105,1,0.000884,0.039046,-0.085513,-0.000430,0.340211,0.010287
5275,0,三重,2022-11-19,2026-07-23,113,504,9,73,35,209,1,-0.065195,-0.027137,-0.104948,-0.048235,0.545407,0.316873
5276,0,福岡,2022-11-08,2026-08-11,117,442,11,38,41,182,1,0.008044,0.047776,-0.061337,0.016761,0.248869,-0.055988
5277,0,福岡,2022-11-22,2026-08-11,96,487,6,39,26,167,1,-0.017582,0.015942,-0.072082,-0.014449,0.290105,0.066915
5278,0,徳島,2022-11-03,2026-07-24,30,533,9,108,16,261,1,0.097373,0.129430,0.043652,0.076831,-0.427205,-0.573105
5279,0,東京,2022-11-08,2026-08-10,66,310,3,37,12,136,1,-0.073900,-0.022649,-0.256891,-0.145980,1.072043,0.637192
5280,0,滋賀,2022-11-12,2026-08-04,146,423,14,51,58,201,1,-0.024677,-0.001995,-0.077917,-0.039175,0.353460,0.201195
5281,0,徳島,2022-11-10,2026-08-11,50,602,10,78,26,255,1,0.070432,0.043750,0.096412,0.071875,-0.250498,-0.143311
5282,0,福井,2022-11-22,2026-08-04,122,328,10,29,29,100,1,-0.006447,0.025086,-0.067173,0.002139,0.272891,0.003334
5283,0,東京,2022-11-12,2026-07-28,81,229,5,4,11,29,1,0.044261,0.054367,0.009165,0.043051,-0.101030,-0.232855
5284,0,福岡,2023-05-23,2026-08-03,108,201,3,5,14,22,1,0.002902,0.013211,0.020177,0.039671,-0.018242,-0.095958
5285,0,東京,2023-05-20,2026-07-29,105,333,1,11,8,47,1,-0.023509,0.021959,-0.064951,0.015862,0.399399,0.086651
5286,0,福岡,2023-05-06,2026-08-11,88,318,1,27,20,112,1,-0.073542,-0.033957,-0.124929,-0.053869,0.572256,0.292756
5287,0,埼玉,2023-05-24,2026-07-27,57,340,4,9,12,60,1,0.043705,0.035402,0.034056,0.011922,-0.150361,-0.066428
5288,0,埼玉,2023-05-02,2026-08-04,147,238,3,9,22,40,1,-0.017407,0.007236,-0.018407,0.037970,0.275710,0.056648
5289,0,大阪,2023-05-01,2026-08-04,69,528,4,49,24,219,1,-0.034832,0.001298,-0.066947,0.008943,0.359354,0.060279
5290,0,東京,2023-05-20,2026-07-14,82,260,0,7,5,37,1,-0.026923,0.015646,-0.081332,0.006215,0.618011,0.276930
5291,0,香川,2023-05-21,2026-08-05,31,458,1,5,6,77,1,0.021341,0.030468,0.025426,0.037149,-0.239118,-0.287019
5292,0,東京,2023-05-20,2026-08-11,59,314,1,14,10,75,1,-0.027637,-0.006725,-0.069362,-0.009793,0.362032,0.138123
5293,0,静岡,2023-05-18,2026-08-11,101,312,2,11,14,52,1,-0.015454,-0.013615,-0.028053,-0.019948,0.274372,0.242299
5294,0,静岡,2023-05-18,2026-08-11,114,392,6,17,18,78,1,0.009264,0.034562,-0.041085,0.012053,0.271482,0.062156
5295,0,大阪,2023-05-10,2026-07-12,130,368,5,22,21,71,1,-0.021321,-0.030922,-0.031396,-0.054801,0.276714,0.364850
5296,0,愛知,2023-05-20,2026-07-12,52,405,3,27,10,93,1,-0.008974,-0.015671,-0.037322,-0.043529,0.245252,0.271310
5297,0,兵庫,2023-05-10,2026-08-11,115,349,1,4,7,36,1,-0.002766,0.024195,-0.042282,0.004651,0.098144,-0.088710
5298,0,香川,2023-05-03,2026-08-09,23,499,2,103,6,261,1,-0.119456,-0.094647,-0.262177,-0.226759,0.900148,0.764526
5299,0,香川,2023-05-03,2026-08-04,29,474,3,47,12,178,1,0.004292,-0.001274,0.038266,0.018643,-0.201950,-0.127964
5300,0,愛知,2023-05-20,2026-08-03,93,357,1,11,6,35,1,-0.020060,0.032488,-0.033523,0.078291,0.104093,-0.329960
5301,0,群馬,2023-05-07,2026-08-11,226,345,11,29,52,102,1,-0.035385,-0.004709,-0.065564,-0.002918,0.267500,0.026610
5302,0,大阪,2023-05-01,2026-07-26,123,252,3,10,16,50,1,-0.015292,0.015643,-0.068331,-0.009975,0.292199,0.062617
5303,0,福岡,2023-05-06,2026-08-11,33,369,4,41,17,154,1,0.010101,0.008901,0.097807,0.112028,-0.402316,-0.451301
5304,0,群馬,2024-03-05,2026-08-09,145,68,0,1,4,6,1,-0.014706,-0.025514,-0.060649,-0.068519,0.100000,0.139042
5305,0,愛知,2023-05-20,2026-06-24,93,222,0,2,4,12,1,-0.009009,-0.006092,-0.011043,0.007661,0.125254,0.054552
5306,0,群馬,2023-05-27,2026-06-23,112,382,1,5,6,42,1,-0.004160,-0.024015,-0.056376,-0.081717,0.259817,0.364494
5307,0,佐賀,2023-05-09,2026-08-11,153,328,11,27,48,99,1,-0.010422,0.026836,0.011896,0.059823,0.033676,-0.164125
5308,0,福岡,2023-05-23,2026-08-11,63,321,0,16,9,87,1,-0.049844,0.010091,-0.128171,-0.021308,0.604361,0.178347
5309,0,長崎,2023-05-06,2026-08-01,171,215,1,5,8,18,1,-0.017408,-0.002734,-0.036937,-0.006634,0.233021,0.109774
5310,0,岡山,2023-05-18,2026-08-11,49,297,0,11,3,69,1,-0.037037,-0.000709,-0.171099,-0.104351,0.618223,0.351575
5311,0,山口,2023-11-09,2026-07-28,38,290,2,25,8,85,1,-0.033575,-0.005648,-0.082577,-0.036671,0.447187,0.261607
5312,0,佐賀,2023-11-21,2026-08-11,160,184,4,8,18,24,1,-0.018478,0.015992,-0.017935,0.046404,0.162500,-0.091041
5313,0,群馬,2023-11-15,2026-07-25,149,190,6,8,29,48,1,-0.001837,0.016895,-0.058001,-0.013066,0.085729,-0.092336
5314,0,東京,2023-11-18,2026-08-11,52,209,0,2,2,17,1,-0.009569,0.018098,-0.042878,0.022247,0.140596,-0.112556
5315,0,埼玉,2023-11-26,2026-08-11,195,198,8,5,24,27,1,0.015773,0.016496,-0.013287,0.006111,0.103341,0.033045
5316,0,静岡,2023-11-07,2026-08-11,107,301,2,23,29,112,1,-0.057720,-0.015560,-0.101065,-0.032722,0.450275,0.173938
5317,0,岡山,2023-11-02,2026-08-11,124,326,7,16,49,90,1,0.007372,-0.008153,0.119088,0.101880,-0.359687,-0.286450
5318,0,愛知,2023-11-17,2026-08-11,42,325,2,7,7,48,1,0.026081,0.037880,0.018974,0.066713,0.057656,-0.122937
5319,0,愛知,2023-11-17,2026-07-06,46,308,4,27,18,89,1,-0.000706,-0.029965,0.102343,0.049950,-0.318888,-0.119623
5320,0,群馬,2023-11-15,2026-08-11,128,273,2,4,7,26,1,0.000973,0.004104,-0.040551,-0.023894,0.256296,0.196160
5321,0,愛知,2023-11-17,2026-08-11,43,295,1,29,12,108,1,-0.075049,-0.030912,-0.087032,-0.008557,0.338668,0.032562
5322,0,埼玉,2023-11-07,2026-08-11,85,213,2,2,7,15,1,0.014140,0.025299,0.011930,0.032720,-0.060260,-0.143913
5323,0,滋賀,2023-11-05,2026-08-02,89,304,1,22,14,103,1,-0.061132,-0.026233,-0.181512,-0.099795,0.486916,0.169932
5324,0,兵庫,2023-11-10,2026-08-11,44,242,1,1,2,7,1,0.018595,-0.015962,0.016529,-0.044069,-0.150826,0.085735
5325,0,大阪,2023-11-05,2026-07-27,98,323,2,25,19,110,1,-0.056991,-0.022226,-0.146680,-0.077088,0.694099,0.420486
5326,0,香川,2023-11-05,2026-07-30,38,380,1,19,5,82,1,-0.023684,0.000217,-0.084211,-0.042661,0.213158,0.051246
5327,0,埼玉,2023-11-07,2026-07-26,65,226,0,0,0,6,1,0.000000,0.015806,-0.026549,0.010708,0.176310,0.035553
5328,0,福岡,2023-11-09,2026-08-11,62,237,0,9,3,55,1,-0.037975,0.021893,-0.183680,-0.070474,0.689193,0.242036
5329,0,兵庫,2023-11-10,2026-08-11,84,300,6,20,19,97,1,0.004762,0.012103,-0.097143,-0.079234,0.150000,0.074259
5330,0,福岡,2023-11-09,2026-08-11,55,320,4,69,11,171,1,-0.142898,-0.094146,-0.334375,-0.235552,0.995455,0.606379
5331,0,東京,2023-11-24,2026-08-11,38,213,0,20,6,58,1,-0.093897,-0.039219,-0.114406,0.006713,0.527675,0.057667
5332,0,静岡,2023-11-23,2026-08-11,77,313,5,10,19,67,1,0.032986,0.018642,0.032696,0.003315,-0.255757,-0.139680
5333,0,兵庫,2023-11-10,2026-08-11,65,278,2,20,9,60,1,-0.041173,-0.023083,-0.077366,-0.052843,0.324350,0.217983
5334,0,徳島,2023-11-06,2026-07-19,31,431,2,6,3,46,1,0.050595,0.068739,-0.009954,0.029429,-0.080982,-0.236471
5335,0,長崎,2023-11-19,2026-08-02,116,292,1,6,9,41,1,-0.011927,0.008945,-0.062825,-0.019835,0.322863,0.157924
5336,0,山口,2023-11-22,2026-08-11,63,237,0,3,1,22,1,-0.012658,-0.001773,-0.076954,-0.059221,0.327707,0.258114
5337,0,福岡,2023-11-09,2026-07-27,48,210,1,10,3,48,1,-0.026786,-0.015473,-0.166071,-0.128265,0.610714,0.455082
5338,0,福岡,2024-05-07,2026-08-11,55,195,0,12,6,55,1,-0.061538,-0.015228,-0.172960,-0.075841,0.718881,0.331333
5339,0,香川,2024-05-29,2026-07-22,32,277,1,23,5,103,1,-0.051782,-0.005379,-0.215591,-0.115133,0.629738,0.237925
5340,0,愛知,2024-05-25,2026-08-11,65,299,3,6,18,70,1,0.026087,0.022458,0.042809,0.033786,-0.111037,-0.076169
5341,0,群馬,2024-05-01,2026-07-27,154,110,0,3,7,10,1,-0.027273,-0.009076,-0.045455,-0.012331,0.057143,-0.071936
5342,0,山口,2024-05-26,2026-08-02,17,181,0,2,1,8,0,,,,,,
5343,0,広島,2024-05-17,2026-08-10,85,255,3,4,20,49,1,0.019608,0.025340,0.043137,0.053424,-0.164706,-0.207365
5344,0,滋賀,2024-05-01,2026-08-02,90,264,4,21,12,74,1,-0.035101,-0.021508,-0.146970,-0.113577,0.706061,0.576602
5345,0,愛知,2024-05-24,2026-08-04,43,256,1,3,4,18,1,0.011537,0.014724,0.022711,0.049589,0.119277,0.018723
5346,0,愛知,2024-05-25,2026-08-04,53,178,0,0,0,17,1,0.000000,0.006784,-0.095506,-0.062596,0.531588,0.400443
5347,0,愛知,2024-05-25,2026-08-11,43,203,0,0,0,3,1,0.000000,0.000846,-0.014778,-0.014120,-0.067476,-0.066277
5348,0,広島,2024-05-17,2026-08-04,33,198,0,11,4,55,1,-0.055556,-0.019614,-0.156566,-0.059045,0.924242,0.543116
5349,0,静岡,2024-05-15,2026-07-16,73,178,0,0,0,3,1,0.000000,0.002380,-0.016854,-0.013975,0.024165,0.014233
5350,0,兵庫,2024-05-24,2026-08-09,79,224,5,19,19,77,1,-0.021530,0.001113,-0.103244,-0.066441,0.559279,0.413449
5351,0,福岡,2024-05-07,2026-08-11,68,189,5,9,20,45,1,0.025910,0.072781,0.056022,0.150940,0.044974,-0.322169
5352,0,香川,2024-05-29,2026-08-04,40,300,2,19,8,85,1,-0.013333,-0.006077,-0.083333,-0.071725,0.338333,0.292417
5353,0,滋賀,2024-05-21,2026-08-11,64,180,0,4,1,22,1,-0.022222,0.000502,-0.106597,-0.060196,0.480903,0.299139
5354,0,三重,2024-05-27,2026-08-09,58,175,1,4,5,22,1,-0.005616,-0.010506,-0.039507,-0.048077,0.035074,0.068673
5355,0,福井,2024-05-10,2026-08-05,69,191,0,3,1,20,1,-0.015707,-0.014721,-0.090219,-0.079268,0.348964,0.309418
5356,0,岡山,2024-05-29,2026-08-03,34,289,1,24,13,87,1,-0.053633,-0.030900,0.081315,0.133868,-0.237024,-0.446788
5357,0,埼玉,2024-05-01,2026-07-26,58,196,0,0,1,5,1,0.000000,-0.012794,-0.008269,-0.033533,-0.008797,0.096234
5358,0,福岡,2024-05-23,2026-08-08,68,135,2,1,7,15,1,0.022004,0.073399,-0.008170,0.102094,0.000327,-0.429434
5359,0,東京,2024-05-03,2026-08-03,40,164,4,9,8,36,1,0.045122,0.073149,-0.019512,0.068928,-0.010366,-0.347845
5360,0,埼玉,2024-05-01,2026-08-05,83,190,2,4,8,29,1,0.003044,0.020461,-0.056246,-0.014274,0.318263,0.152263
5361,0,東京,2024-05-05,2026-08-11,29,177,0,1,0,18,1,-0.005650,0.009337,-0.101695,-0.067577,0.343853,0.211222
5362,0,静岡,2024-05-28,2026-07-30,68,191,0,2,7,12,1,-0.010471,-0.011325,0.040114,0.022870,0.000154,0.069871
5363,0,広島,2024-11-05,2026-05-05,44,107,0,1,1,1,1,-0.009346,-0.007403,0.013381,0.019899,-0.099193,-0.124926
5364,0,群馬,2024-11-16,2026-08-11,129,103,1,0,6,6,1,0.007752,0.022081,-0.011741,0.023131,0.113570,-0.023547
5365,0,東京,2024-11-22,2026-08-11,58,117,0,1,2,8,1,-0.008547,0.018908,-0.033893,0.024791,0.148099,-0.083941
5366,0,福井,2024-11-11,2026-07-27,55,128,0,1,1,1,1,-0.007812,0.005005,0.010369,0.042172,-0.035938,-0.155397
5367,0,徳島,2024-11-18,2026-07-31,14,198,0,0,0,4,0,,,,,,
5368,0,埼玉,2024-11-01,2026-08-04,114,130,13,15,35,46,1,-0.001350,-0.002024,-0.046829,-0.057016,0.118219,0.155681
5369,0,長崎,2024-11-15,2026-08-09,77,128,2,5,11,20,1,-0.013088,0.036556,-0.013393,0.071131,0.265422,-0.072736
5370,0,福岡,2024-11-19,2026-08-11,24,126,0,0,1,3,1,0.000000,0.004420,0.017857,0.032061,-0.013889,-0.069369
5371,0,東京,2024-11-16,2026-08-10,35,71,1,0,3,1,1,0.028571,0.015806,0.071630,0.029167,-0.390342,-0.222663
5372,0,広島,2024-11-05,2026-08-03,43,152,0,1,1,7,1,-0.006579,0.000108,-0.022797,-0.000040,0.319155,0.228216
5373,0,岡山,2024-11-01,2026-08-01,24,139,0,1,1,17,1,-0.007194,0.018438,-0.080635,-0.004869,0.203837,-0.095377
5374,0,岡山,2024-11-01,2026-08-11,59,141,0,0,1,17,1,0.000000,0.009028,-0.103618,-0.075455,0.285010,0.176370
5375,0,山口,2024-11-27,2026-08-08,29,156,1,0,7,9,1,0.034483,0.029423,0.183687,0.168252,-0.579576,-0.520617
5376,0,大阪,2024-11-16,2026-08-04,42,226,2,16,5,81,1,-0.023177,0.003617,-0.239359,-0.197201,0.744206,0.576739
5377,0,群馬,2024-11-16,2026-08-03,100,89,2,10,17,32,1,-0.092360,-0.031437,-0.189551,-0.062580,0.814944,0.319417
5378,0,静岡,2024-11-16,2026-08-11,50,160,0,0,2,5,1,0.000000,0.005922,0.008750,0.021405,0.160000,0.108288
5379,0,滋賀,2024-11-25,2026-08-04,48,127,1,1,6,8,1,0.012959,-0.004045,0.062008,0.040106,0.090223,0.184885
5380,0,徳島,2024-11-18,2026-07-30,24,172,0,0,0,0,1,0.000000,0.019269,0.000000,0.062888,0.086240,-0.160969
5381,0,大阪,2024-11-16,2026-07-17,53,151,2,5,6,22,1,0.004623,0.004975,-0.032488,-0.017282,0.083469,0.023411
5382,0,福岡,2024-11-16,2026-08-11,56,118,0,0,4,15,1,0.000000,0.002532,-0.055690,-0.046245,0.271489,0.231960
5383,0,三重,2024-11-11,2026-08-05,58,128,0,0,1,7,1,0.000000,0.012910,-0.037446,0.003086,0.286099,0.129317
5384,0,長崎,2024-11-15,2026-08-10,90,112,3,1,4,5,1,0.024405,0.041640,-0.000198,0.055467,-0.030754,-0.248400
5385,0,静岡,2024-11-16,2026-08-11,66,161,0,1,5,15,1,-0.006211,-0.015891,-0.017410,-0.048633,0.103520,0.225599
5386,0,兵庫,2024-11-19,2026-08-11,80,147,1,5,6,24,1,-0.021514,0.029911,-0.088265,0.005133,0.362330,-0.009351
5387,0,山口,2024-11-13,2026-08-11,27,129,0,0,0,2,1,0.000000,0.015992,-0.015504,0.037594,0.223945,0.013784
5388,0,徳島,2024-11-27,2026-08-10,13,184,0,6,1,43,0,,,,,,
5389,0,福岡,2024-11-19,2026-08-11,55,208,0,1,2,15,1,-0.004808,-0.005514,-0.035752,-0.037300,0.207430,0.212310
5390,0,群馬,2024-11-07,2026-08-11,74,93,1,0,2,5,1,0.013514,0.018671,-0.026736,-0.008933,0.032403,-0.039121
5391,0,山口,2024-11-13,2026-07-31,44,89,0,0,1,3,1,0.000000,0.005279,-0.010981,0.005216,0.345761,0.283736
5392,0,福岡,2025-05-01,2026-08-11,40,43,0,0,0,1,1,0.000000,-0.012565,-0.023256,-0.063410,0.158140,0.314624
5393,0,大阪,2025-05-02,2026-07-20,53,100,0,0,2,0,1,0.000000,-0.000281,0.037736,0.038296,-0.200566,-0.205114
5394,0,埼玉,2025-05-01,2026-08-04,90,98,0,2,13,21,1,-0.020408,-0.012156,-0.069841,-0.044237,0.433107,0.334568
5395,0,佐賀,2025-05-08,2026-08-10,62,70,2,1,8,7,1,0.017972,0.019130,0.029032,0.052428,-0.022581,-0.114504
5396,0,兵庫,2025-05-24,2026-08-11,53,89,0,1,1,5,1,-0.011236,0.001043,-0.037312,0.000663,0.217299,0.071766
5397,0,山口,2025-05-19,2026-07-26,7,93,0,0,0,1,0,,,,,,
5398,0,福岡,2025-05-03,2026-08-11,26,107,3,4,11,23,1,0.078001,0.038107,0.208124,0.155720,-0.811287,-0.593267
5399,0,三重,2025-05-09,2026-07-20,31,103,0,0,1,5,1,0.000000,-0.012715,-0.016286,-0.055376,-0.050736,0.099098
5400,0,滋賀,2025-05-29,2026-07-27,55,82,0,2,3,7,1,-0.024390,-0.035285,-0.030820,-0.052022,-0.111308,-0.026208
5401,0,広島,2025-05-28,2026-05-05,24,78,0,1,4,6,1,-0.012821,-0.011803,0.089744,0.093506,-0.246795,-0.262290
5402,0,群馬,2025-05-17,2026-07-20,56,67,0,0,0,0,1,0.000000,0.001421,0.000000,0.004535,-0.055704,-0.073369
5403,0,徳島,2025-05-05,2026-08-11,17,117,1,0,5,3,0,,,,,,
5404,0,山口,2025-05-15,2026-08-11,18,113,1,1,1,12,0,,,,,,
5405,0,愛知,2025-05-22,2026-08-11,25,105,0,1,3,10,1,-0.009524,0.008081,0.024762,0.084273,-0.034286,-0.272205
5406,0,山口,2025-05-19,2026-07-31,0,114,0,0,0,2,0,,,,,,
5407,0,香川,2025-05-04,2026-08-04,0,142,0,1,0,15,0,,,,,,
5408,0,福岡,2025-05-03,2026-01-26,9,39,0,0,0,3,0,,,,,,
5409,0,福岡,2025-05-17,2026-08-05,27,62,1,0,3,3,1,0.037037,0.023542,0.062724,0.016292,-0.765830,-0.579509
5410,0,愛知,2025-05-22,2026-08-11,22,73,1,0,1,3,1,0.045455,0.048172,0.004359,0.014410,0.070361,0.028970
5411,0,東京,2025-05-17,2026-08-10,30,38,0,0,3,1,1,0.000000,-0.002805,0.073684,0.065732,-0.484211,-0.454865
5412,0,佐賀,2025-05-27,2026-08-11,70,66,0,0,2,2,1,0.000000,0.004713,-0.001732,0.009225,-0.048918,-0.084952
5413,0,福岡,2025-05-01,2026-08-11,23,105,0,1,1,7,1,-0.009524,-0.008867,-0.023188,-0.020758,0.178882,0.168873
5414,0,埼玉,2025-05-09,2025-10-27,8,42,0,0,0,1,0,,,,,,
5415,0,東京,2025-05-11,2026-08-11,25,66,0,0,0,0,1,0.000000,-0.002357,0.000000,-0.008716,-0.058182,-0.022289
5416,0,三重,2025-05-09,2026-08-05,24,126,0,5,2,20,1,-0.039683,-0.025774,-0.075397,-0.032059,-0.029762,-0.196854
5417,0,佐賀,2025-05-08,2026-07-09,59,64,0,1,7,9,1,-0.015625,-0.013217,-0.021981,-0.014641,0.316472,0.288699
5418,0,大阪,2025-05-24,2026-07-31,40,115,0,0,0,0,1,0.000000,-0.008024,0.000000,-0.025696,0.089130,0.189357
5419,0,埼玉,2025-05-01,2026-08-09,78,91,0,0,4,8,1,0.000000,0.000307,-0.036630,-0.035603,0.032967,0.028892
5420,0,長崎,2025-05-17,2026-07-29,53,95,0,0,1,4,1,0.000000,-0.000153,-0.023237,-0.024196,-0.279245,-0.274744
5421,0,兵庫,2025-11-13,2026-08-11,21,43,0,0,0,2,1,0.000000,-0.007043,-0.046512,-0.071033,0.158361,0.257192
5422,0,埼玉,2025-11-22,2026-08-11,42,31,0,0,1,0,1,0.000000,0.004411,0.023810,0.037172,-0.034562,-0.085445
5423,0,徳島,2025-12-09,2026-08-10,0,57,0,0,0,0,0,,,,,,
5424,0,東京,2025-11-29,2026-08-10,28,21,0,0,0,0,1,0.000000,0.012462,0.000000,0.041801,-0.190476,-0.356592
5425,0,三重,2025-11-05,2026-08-09,17,66,0,0,0,1,0,,,,,,
5426,0,福岡,2025-11-01,2026-08-11,14,41,0,0,0,1,0,,,,,,
5427,0,東京,2025-11-09,2026-08-11,30,52,0,0,3,4,1,0.000000,0.007039,0.023077,0.045645,-0.124359,-0.212431
5428,0,佐賀,2025-11-15,2026-08-11,36,37,0,0,0,0,1,0.000000,-0.002204,0.000000,-0.008153,-0.056306,-0.022733
5429,0,佐賀,2025-11-01,2026-08-02,37,39,0,0,1,0,1,0.000000,-0.002200,0.027027,0.018891,-0.115038,-0.081535
5430,0,三重,2025-11-05,2026-08-10,17,34,0,0,0,0,0,,,,,,
5431,0,広島,2025-11-13,2026-07-22,12,71,0,0,0,3,0,,,,,,
5432,0,静岡,2025-11-26,2026-08-11,15,77,0,2,4,11,0,,,,,,
5433,0,東京,2025-11-09,2026-08-10,37,27,0,0,3,0,1,0.000000,-0.005340,0.081081,0.064578,0.233233,0.296636
5434,0,静岡,2025-11-11,2026-08-11,15,81,0,3,0,21,0,,,,,,
5435,0,広島,2025-11-21,2026-08-08,18,48,0,0,0,0,0,,,,,,
5436,0,東京,2025-11-29,2026-08-11,14,42,0,0,0,0,0,,,,,,
5437,0,香川,2025-11-16,2026-07-18,2,54,0,0,0,2,0,,,,,,
5438,0,福岡,2025-11-15,2026-07-31,16,40,0,0,1,1,0,,,,,,
5439,0,愛知,2025-11-03,2026-08-11,8,65,0,1,0,4,0,,,,,,
5440,0,兵庫,2025-11-13,2026-08-11,34,39,0,0,2,1,1,0.000000,0.001017,0.033183,0.036945,0.104827,0.089331
5441,0,愛知,2025-11-11,2026-07-14,14,73,1,3,7,18,0,,,,,,
5442,0,広島,2025-11-21,2026-08-02,37,38,0,0,2,1,1,0.000000,0.000000,0.027738,0.027738,-0.144381,-0.144381
5443,0,長崎,2025-11-03,2026-08-10,33,47,0,0,0,2,1,0.000000,0.000000,-0.042553,-0.042553,0.204384,0.204384
5444,0,愛知,2025-11-03,2026-08-11,17,63,0,0,0,1,0,,,,,,
5445,0,三重,2026-05-11,2026-07-23,7,17,0,0,0,0,0,,,,,,
5446,0,福岡,2026-05-09,2026-08-11,0,13,0,0,0,0,0,,,,,,
5447,0,岡山,2026-05-19,2026-08-11,8,13,0,0,0,0,0,,,,,,
5448,0,山口,2026-05-21,2026-08-11,17,17,0,0,0,0,0,,,,,,
5449,0,東京,2026-05-20,2026-08-11,7,15,0,1,0,2,0,,,,,,
5450,0,大阪,2026-05-03,2026-08-04,8,16,1,0,3,0,0,,,,,,
5451,0,佐賀,2026-05-01,2026-08-11,14,0,0,0,1,0,0,,,,,,
5452,0,広島,2026-05-16,2026-08-03,8,19,0,0,0,0,0,,,,,,
5453,0,香川,2026-05-17,2026-08-11,0,34,0,0,0,2,0,,,,,,
5454,0,埼玉,2026-05-01,2026-08-05,16,18,0,0,0,1,0,,,,,,
5455,0,群馬,2026-05-01,2026-08-11,14,20,0,0,1,0,0,,,,,,
5456,0,兵庫,2026-05-04,2026-08-11,7,21,0,0,0,2,0,,,,,,
5457,0,長崎,2026-05-07,2026-08-10,9,9,0,0,0,0,0,,,,,,
5458,0,福岡,2026-05-08,2026-08-01,9,6,0,0,0,0,0,,,,,,
5459,0,山口,2026-05-27,2026-07-26,0,21,0,0,0,0,0,,,,,,
5460,0,滋賀,2026-05-09,2026-08-08,22,27,0,0,2,1,1,0.000000,0.000000,0.053872,0.053872,0.146465,0.146465
5461,0,三重,2026-05-20,2026-08-01,16,14,0,0,0,0,0,,,,,,
